Name,Artist,uri,track_image,id,Class
Andha Kandamani,Ilaiyaraaja,https://open.spotify.com/embed/track/4jyiHoDUC55VUGsvLqlRQk,https://i.scdn.co/image/ab67616d00001e0222df091194c7ee45cb9f11aa,4jyiHoDUC55VUGsvLqlRQk,3
"Innum Konjam Naeram (From ""Maryan"")",A.R. Rahman,https://open.spotify.com/embed/track/1jmirxeOk6M7e81Om6PQss,https://i.scdn.co/image/ab67616d00001e029a841855f82df65951353933,1jmirxeOk6M7e81Om6PQss,0
Yaar Azhaippadhu,Ghibran,https://open.spotify.com/embed/track/2ZqzELrxZZyeTPSR7GZBH4,https://i.scdn.co/image/ab67616d00001e0261699895865af6c4cfce199e,2ZqzELrxZZyeTPSR7GZBH4,1
Marandhaye,D. Imman,https://open.spotify.com/embed/track/2TyThiy0ll1Iqe0hNc3JIK,https://i.scdn.co/image/ab67616d00001e0212b3ae6c663db6a888374985,2TyThiy0ll1Iqe0hNc3JIK,1
Oh Maname,Harris Jayaraj,https://open.spotify.com/embed/track/6jg8jLB4Fa2CJj8w4G4R4t,https://i.scdn.co/image/ab67616d00001e023a3028e1f178341155d7986a,6jg8jLB4Fa2CJj8w4G4R4t,2
"Naane Indhiran (From ""Singam"")",Various Artists,https://open.spotify.com/embed/track/66uyviqL8K1bwKmJHrxifM,https://i.scdn.co/image/ab67616d00001e02515e187aade0b7726ef23453,66uyviqL8K1bwKmJHrxifM,3
Yembuttu Irukkuthu Aasai,D. Imman,https://open.spotify.com/embed/track/0srLmMJws5nv8d1n9qrtro,https://i.scdn.co/image/ab67616d00001e02bc3f166df9079e5fa40e0a91,0srLmMJws5nv8d1n9qrtro,1
Madura Palapalakkuthu,Nivas K Prasanna,https://open.spotify.com/embed/track/2gfcDc4XwShheQU9QrR4ao,https://i.scdn.co/image/ab67616d00001e02b2ebe26e47544cb49a8ab5a2,2gfcDc4XwShheQU9QrR4ao,3
Un Paarvayil,Anirudh Ravichander,https://open.spotify.com/embed/track/35cs2sZ24XIGequNBXfdpv,https://i.scdn.co/image/ab67616d00001e02a19cdda1305f8a0a0a59b4a0,35cs2sZ24XIGequNBXfdpv,1
En Jeevan,G. V. Prakash,https://open.spotify.com/embed/track/5jkH9Pgv28mW9ve6uGtohT,https://i.scdn.co/image/ab67616d00001e0237a8106ecd8980837831f3c9,5jkH9Pgv28mW9ve6uGtohT,1
Idhayam Love (Megamo Aval),Pradeep Kumar,https://open.spotify.com/embed/track/1t99uhmctVeG4FbC5giRCM,https://i.scdn.co/image/ab67616d00001e02f2ab03564b5a4f91a8d109fe,1t99uhmctVeG4FbC5giRCM,2
Yaar Solli,Yuvan Shankar Raja,https://open.spotify.com/embed/track/0EGyPYULVxOWmsiWbjGd6j,https://i.scdn.co/image/ab67616d00001e023183b03a6fb97641ad2369bc,0EGyPYULVxOWmsiWbjGd6j,2
"Nee Kavithaigala - From ""Maragatha Naanayam""",Pradeep Kumar,https://open.spotify.com/embed/track/38lQQdlbSMnHq3rjW9Vzhj,https://i.scdn.co/image/ab67616d00001e025553b3d07de7325715dea32b,38lQQdlbSMnHq3rjW9Vzhj,1
Irava Pagala,Yuvan Shankar Raja,https://open.spotify.com/embed/track/0Ilt3ks9TsVNV5g9tM2uW5,https://i.scdn.co/image/ab67616d00001e02af93e49098fc9a014ec93dda,0Ilt3ks9TsVNV5g9tM2uW5,2
"Mazhaiye Mazhaiye (From ""Eeram"")",Thaman S,https://open.spotify.com/embed/track/0T6V0zYOaT14dT0YkEwxea,https://i.scdn.co/image/ab67616d00001e02911128138ca6c0e3410f348c,0T6V0zYOaT14dT0YkEwxea,0
Bang Bang Bang,Yuvan Shankar Raja,https://open.spotify.com/embed/track/3ZVKzrWt3efdPVLmiYdr6M,https://i.scdn.co/image/ab67616d00001e024f32c4b2cecc78e5e647ecd0,3ZVKzrWt3efdPVLmiYdr6M,3
"Kan Pesum Varthaigal (From ""7/G Rainbow Colony"")",Karthik,https://open.spotify.com/embed/track/5FPC9YVUMxyX9PPA4t6CEI,https://i.scdn.co/image/ab67616d00001e02d54af07f1840bbd006a2ddd3,5FPC9YVUMxyX9PPA4t6CEI,0
Yennai Arindhaal,Harris Jayaraj,https://open.spotify.com/embed/track/76JxauQ8isYkpbFXRzRQGX,https://i.scdn.co/image/ab67616d00001e02673ce5ba3c125470e36ecff9,76JxauQ8isYkpbFXRzRQGX,3
Moochile Theeyumaay,M. M. Keeravani,https://open.spotify.com/embed/track/2H8rPeNV4Scp61Kg0cnQ0V,https://i.scdn.co/image/ab67616d00001e023c109ff8173d9ef320d90058,2H8rPeNV4Scp61Kg0cnQ0V,3
"Enna Solla Pogirai - From ""Kandukondain Kandukondain""",Shankar Mahadevan,https://open.spotify.com/embed/track/3IGegElkFj0die1qiPgIrl,https://i.scdn.co/image/ab67616d00001e02aea11baafd7a55b2c0b8f02d,3IGegElkFj0die1qiPgIrl,2
Kadhaippoma,Leon James,https://open.spotify.com/embed/track/2CZGdpVV9OU1TslQMvovj5,https://i.scdn.co/image/ab67616d00001e02a889537541bd2b9f767c697c,2CZGdpVV9OU1TslQMvovj5,0
Innisai Paadivarum - Language: Tamil, Film: Thullatha Manamum Thullum, Film Artist 1: Vijay, Film Artist 2: Simran,S.A. Rajkumar,https://open.spotify.com/embed/track/33d0aCkd8fJUtnLTNLDOxV
Vizhiye Kalangathey Reprise,Shakthisree Gopalan,https://open.spotify.com/embed/track/4TaHkLfIC8dBNVRtBjSGe0,https://i.scdn.co/image/ab67616d00001e02654c3f73201c525a15be427c,4TaHkLfIC8dBNVRtBjSGe0,2
"Kadhal Aasai (From ""Anjaan"")",Yuvan Shankar Raja,https://open.spotify.com/embed/track/0ogQLrVggiaPUbHmRX5LqY,https://i.scdn.co/image/ab67616d00001e02e21201d2afa1618e4d185a76,0ogQLrVggiaPUbHmRX5LqY,1
Semma Weightu,Santhosh Narayanan,https://open.spotify.com/embed/track/4DTPvhTmF3oVTLjAfHujVK,https://i.scdn.co/image/ab67616d00001e0256f8f0307de25da7f1ee5fa5,4DTPvhTmF3oVTLjAfHujVK,3
Fly Tamilanz,Sheezay,https://open.spotify.com/embed/track/0NR4NqDQ8QiZnK1b0hoEhu,https://i.scdn.co/image/ab67616d00001e020c38cee17fb399fcd53f75a9,0NR4NqDQ8QiZnK1b0hoEhu,3
Pogadhe,Yuvan Shankar Raja,https://open.spotify.com/embed/track/5BYyEjrCDVqtppYcxsXqZs,https://i.scdn.co/image/ab67616d00001e02d32dc726921eec2a91f0efa1,5BYyEjrCDVqtppYcxsXqZs,2
Yembuttu Irukkuthu Aasai,D. Imman,https://open.spotify.com/embed/track/0srLmMJws5nv8d1n9qrtro,https://i.scdn.co/image/ab67616d00001e02bc3f166df9079e5fa40e0a91,0srLmMJws5nv8d1n9qrtro,0
Newyork Nagaram,A.R. Rahman,https://open.spotify.com/embed/track/0cVrLxeQjiAcftuGzp32qY,https://i.scdn.co/image/ab67616d00001e02f413040f15547657eceb4d67,0cVrLxeQjiAcftuGzp32qY,2
Thee,JeyaGanesh,https://open.spotify.com/embed/track/2EEnBc9EEGUgLGFP7gRkwK,https://i.scdn.co/image/ab67616d00001e02b369ca22f5348049be34e659,2EEnBc9EEGUgLGFP7gRkwK,3
Sirikkadhey,Anirudh Ravichander,https://open.spotify.com/embed/track/4NQBqInyE7zvjIiP4j1dmy,https://i.scdn.co/image/ab67616d00001e02476dd4ecf104ced7a778eeb8,4NQBqInyE7zvjIiP4j1dmy,1
Thuli Thuli,Yuvan Shankar Raja,https://open.spotify.com/embed/track/2uqXfUERVBLa1heEoUTBlO,https://i.scdn.co/image/ab67616d00001e027de8959929372430846f570e,2uqXfUERVBLa1heEoUTBlO,0
Kaadhal Endral,Yuvan Shankar Raja,https://open.spotify.com/embed/track/5jXrULyYKHjkAMk4TXZFoG,https://i.scdn.co/image/ab67616d00001e02729ad68875f57912947255d5,5jXrULyYKHjkAMk4TXZFoG,2
Hey Mama,Nivas K Prasanna,https://open.spotify.com/embed/track/32E2AGkk15IU9JMZUGs7Ih,https://i.scdn.co/image/ab67616d00001e02e65a009ee1d734305681386c,32E2AGkk15IU9JMZUGs7Ih,3
"Aalaporaan Thamizhan (From ""Mersal"")",Various Artists,https://open.spotify.com/embed/track/3eAlINCV35FFmEoOD396wq,https://i.scdn.co/image/ab67616d00001e026ef21550d0b12f4fdde069a4,3eAlINCV35FFmEoOD396wq,3
"Sevulu Kizhiyum - From ""Sagaa""",Shabir,https://open.spotify.com/embed/track/4Tl9d2YHpUlbplTXdduqzi,https://i.scdn.co/image/ab67616d00001e0231e98af360f8e5ba3842c95e,4Tl9d2YHpUlbplTXdduqzi,3
Drop (feat. Illaiya Hustlaz & DJ Mastermind),Mc Sai,https://open.spotify.com/embed/track/2a9YJR4UKbRGdHFlO8EZuP,https://i.scdn.co/image/ab67616d00001e02974a3bf0c0596de4e4c66572,2a9YJR4UKbRGdHFlO8EZuP,3
Soulmate,Achu,https://open.spotify.com/embed/track/1VtdYjSQCelQZsHhaHIkkP,https://i.scdn.co/image/ab67616d00001e02a090c85439628e6d4c56ad9f,1VtdYjSQCelQZsHhaHIkkP,0
"Yaaraiyum Ivlo Azhaga - From ""Sulthan""",Vivek - Mervin,https://open.spotify.com/embed/track/6PDkbkVKBCMIwm1wlDhT3s,https://i.scdn.co/image/ab67616d00001e02abbe8497f69584ee3173133b,6PDkbkVKBCMIwm1wlDhT3s,1
Miggaz,Various Artists,https://open.spotify.com/embed/track/5zfmsQHyQ7IEfLgj0RXFw8,https://i.scdn.co/image/ab67616d00001e02ebc18a9a73e6cb0cde860d49,5zfmsQHyQ7IEfLgj0RXFw8,3
Rakkamaa Baby,Stylomannavan,https://open.spotify.com/embed/track/464pAMlYYRoh8QBDovf3KE,https://i.scdn.co/image/ab67616d00001e023ca46b0074d8e0ef9013a0ca,464pAMlYYRoh8QBDovf3KE,3
Seramal Ponal,Vivek - Mervin,https://open.spotify.com/embed/track/0FTPiuMAGuvXVjeXh7g8ot,https://i.scdn.co/image/ab67616d00001e0299ec20cc62783c677f70312a,0FTPiuMAGuvXVjeXh7g8ot,1
"Thimiru Kaattaadha Di - From ""LKG""",Leon James,https://open.spotify.com/embed/track/5JutbNkyQL9RlvmH8w9L3V,https://i.scdn.co/image/ab67616d00001e0288cc7bcfbff3683210d10d2a,5JutbNkyQL9RlvmH8w9L3V,1
Thalli Pogathey,"A.R.Rahman,Sid Sriram,Aaryan Dinesh Kanagaratnam",https://open.spotify.com/embed/track/62UUjJprAg87W1EHKuwga0,https://i.scdn.co/image/ab67616d00001e0287ec8f32d8500c68a43be428,62UUjJprAg87W1EHKuwga0,0
Aigiri Nandini,Brodha V,https://open.spotify.com/embed/track/4WbkyNlScUGmfSknKUWr29,https://i.scdn.co/image/ab67616d00001e029c8444fc6e2835cbdf6bfd55,4WbkyNlScUGmfSknKUWr29,3
"Thappa Dhaan Theriyum (From ""Maari"") - Maari's Karuthu",Anirudh Ravichander,https://open.spotify.com/embed/track/14x0GCayKDaoHexKNzxAeF,https://i.scdn.co/image/ab67616d00001e02ecbc81fd96c9470f60f0283c,14x0GCayKDaoHexKNzxAeF,3
"Sandalee - From ""Sema""",G. V. Prakash,https://open.spotify.com/embed/track/5V0OfOcTMGySmVOQF1eZoF,https://i.scdn.co/image/ab67616d00001e023b3f333871289215ed1dd6d3,5V0OfOcTMGySmVOQF1eZoF,1
Uyire En Uyire,Harris Jayaraj,https://open.spotify.com/embed/track/6CuWTMFQlDlUcFmTirs9Bt,https://i.scdn.co/image/ab67616d00001e02250b42c2a426ac197f32aabd,6CuWTMFQlDlUcFmTirs9Bt,0
Naetru Aval Irundhal,A.R. Rahman,https://open.spotify.com/embed/track/7rU7uLC3OCfxCe7Hhh6FXj,https://i.scdn.co/image/ab67616d00001e02453744769f58164eb7dd90c8,7rU7uLC3OCfxCe7Hhh6FXj,2
Munbe Vaa,A.R. Rahman,https://open.spotify.com/embed/track/6vZj02bcQqLTYRAi4jRkw7,https://i.scdn.co/image/ab67616d00001e02ee67ff5664c9991b2bd2894e,6vZj02bcQqLTYRAi4jRkw7,0
Takkaru Takkaru,Hiphop Tamizha,https://open.spotify.com/embed/track/6gGsZzBr9jmfhcr9FhfX47,https://i.scdn.co/image/ab67616d00001e025a79dbe7d7a810ab48f533c4,6gGsZzBr9jmfhcr9FhfX47,3
Oxygen,Hiphop Tamizha,https://open.spotify.com/embed/track/4mDf0LNDfzT8w7S2nfix3m,https://i.scdn.co/image/ab67616d00001e02d39915196290d960cfa6c86c,4mDf0LNDfzT8w7S2nfix3m,0
Aanandha Yaazhai,Yuvan Shankar Raja,https://open.spotify.com/embed/track/1vKbVB1nOAVxUtqmNAstLw,https://i.scdn.co/image/ab67616d00001e026a58ef6a3be97c7d3e43b719,1vKbVB1nOAVxUtqmNAstLw,0
Poi Vaada,Yuvan Shankar Raja,https://open.spotify.com/embed/track/7KQzBQAJShO2Eik8SUjOJT,https://i.scdn.co/image/ab67616d00001e02ae45c8e45e7d77a1c5ed8089,7KQzBQAJShO2Eik8SUjOJT,2
Sirukki Vaasam,Santhosh Narayanan,https://open.spotify.com/embed/track/3QjFIgGhcrPS4VjkIYOddf,https://i.scdn.co/image/ab67616d00001e02d65c528b6cc6b11836b7559c,3QjFIgGhcrPS4VjkIYOddf,1
"Yaanji - From ""Vikram Vedha""",Sam C.S.,https://open.spotify.com/embed/track/6EB454nVg2u6sbeCvWAPej,https://i.scdn.co/image/ab67616d00001e025c073450ec8b1d4072b1ad3f,6EB454nVg2u6sbeCvWAPej,1
Indru Netru Naalai,Hiphop Tamizha,https://open.spotify.com/embed/track/0jCZ3xX2xZTWMUnQMk1Vig,https://i.scdn.co/image/ab67616d00001e029e9d36d76fd684938168b28c,0jCZ3xX2xZTWMUnQMk1Vig,2
Podu Podu,Vivek - Mervin,https://open.spotify.com/embed/track/18jS4JFsbyISA8P8ZdmFMl,https://i.scdn.co/image/ab67616d00001e02ce925c83e896bdac30f1ad6f,18jS4JFsbyISA8P8ZdmFMl,3
Enga Povadhu,Yuvan Shankar Raja,https://open.spotify.com/embed/track/0shHjU8FQywKKiS7cY2JMk,https://i.scdn.co/image/ab67616d00001e024153362cbc03452127355954,0shHjU8FQywKKiS7cY2JMk,2
Usure Pogudhey,A.R. Rahman,https://open.spotify.com/embed/track/5jOi67yXzjpMdl6KFNWSIe,https://i.scdn.co/image/ab67616d00001e025db9a5994534b00e3ece84a9,5jOi67yXzjpMdl6KFNWSIe,0
Adada Mazhaida,Yuvan Shankar Raja,https://open.spotify.com/embed/track/4uSy3HJM1MaBk6IeehkSgD,https://i.scdn.co/image/ab67616d00001e027de8959929372430846f570e,4uSy3HJM1MaBk6IeehkSgD,0
Vilayaadu Mankatha,Yuvan Shankar Raja,https://open.spotify.com/embed/track/5HlKYvZ7iVQN3tcNSny6TN,https://i.scdn.co/image/ab67616d00001e0224f3ca794c241a2673b8c9a2,5HlKYvZ7iVQN3tcNSny6TN,3
High On Love,Yuvan Shankar Raja,https://open.spotify.com/embed/track/6OcZhL1AbSmtC0OtlT8zmq,https://i.scdn.co/image/ab67616d00001e02568c83065b2fd1786895d27c,6OcZhL1AbSmtC0OtlT8zmq,0
Paravaiye Engu Irukkirai,Yuvan Shankar Raja,https://open.spotify.com/embed/track/7acN9HaStRBkP2UTOOpQ9q,https://i.scdn.co/image/ab67616d00001e02a1996cb78524337e48fe16d4,7acN9HaStRBkP2UTOOpQ9q,2
"Azhaipaya (From ""Dear Comrade"")",Various Artists,https://open.spotify.com/embed/track/1CfSGXsUinrVYcJtXtHfFD,https://i.scdn.co/image/ab67616d00001e02431e4f19a5d057bd4f0f247e,1CfSGXsUinrVYcJtXtHfFD,2
Pachchai Vanna,Yuvan Shankar Raja,https://open.spotify.com/embed/track/4HBDcyTmazbfvNchzmKTC1,https://i.scdn.co/image/ab67616d00001e026a26bc2aa9fd8090e0525882,4HBDcyTmazbfvNchzmKTC1,1
Arakana,Various Artists,https://open.spotify.com/embed/track/5YpSSuDaN5CVDLbytk6OpI,https://i.scdn.co/image/ab67616d00001e02b983094a096776541e452061,5YpSSuDaN5CVDLbytk6OpI,3
Kannamma,Leon James,https://open.spotify.com/embed/track/3ziTeNxBGUTa2UVL8O2ejC,https://i.scdn.co/image/ab67616d00001e029f6a500019c5477eb861c22f,3ziTeNxBGUTa2UVL8O2ejC,1
"Kallai Mattum Kandal [From ""Dasavathaaram (Tamil)""]",Hariharan,https://open.spotify.com/embed/track/2LfwqQIw91xOvM69nfhDFh,https://i.scdn.co/image/ab67616d00001e0237e606e959d1986fbd40e334,2LfwqQIw91xOvM69nfhDFh,3
"Kannai Vittu (From ""Iru Mugan "")",Harris Jayaraj,https://open.spotify.com/embed/track/7azzyq35RefxY6Ng5uFbyO,https://i.scdn.co/image/ab67616d00001e02949f4fcf6046f65e8465ba2e,7azzyq35RefxY6Ng5uFbyO,1
Vishwaroopam,Shankar-Ehsaan-Loy,https://open.spotify.com/embed/track/6OY61mofLDKA76sfce1ads,https://i.scdn.co/image/ab67616d00001e0256a53edf50148978d3ecd95d,6OY61mofLDKA76sfce1ads,3
Appan Mavanae Vaada,Dharan Kumar,https://open.spotify.com/embed/track/3wYQPfZmcfBQ7ZJFaR0jMS,https://i.scdn.co/image/ab67616d00001e02915521483cea3ee4f009b9ff,3wYQPfZmcfBQ7ZJFaR0jMS,0
Nee Kobapattal,Devi Sri Prasad,https://open.spotify.com/embed/track/2ek7Kziq9hdFAdvLslRIdj,https://i.scdn.co/image/ab67616d00001e027e9f98aee30ca626bd814de4,2ek7Kziq9hdFAdvLslRIdj,0
Engae Endru Povathu,Anirudh Ravichander,https://open.spotify.com/embed/track/3Yt7spoHQ3ltWuBBgYmdO6,https://i.scdn.co/image/ab67616d00001e02420e19b9b227b01b23c8d413,3Yt7spoHQ3ltWuBBgYmdO6,2
Azhagha Poranthuputa,Nikhil,https://open.spotify.com/embed/track/2NlPuIRLy3YMN9Jb3UjDhm,https://i.scdn.co/image/ab67616d00001e0204463e4ad9382d54b8ed448e,2NlPuIRLy3YMN9Jb3UjDhm,0
Meghamai Vanthu Pogiren - Language: Tamil, Film: Thullatha Manamum Thullum, Film Artist 1: Vijay, Film Artist 2: Simran,S.A. Rajkumar,https://open.spotify.com/embed/track/32VYgspXNXj0hPftALttUf
Pinjula Pinjula,Vishal Chandrashekhar,https://open.spotify.com/embed/track/6VhlpuO7w4KFm8rhIrHUQX,https://i.scdn.co/image/ab67616d00001e0260285db908ca5480dd8e2b22,6VhlpuO7w4KFm8rhIrHUQX,2
Excuse Me,Devi Sri Prasad,https://open.spotify.com/embed/track/4lGIy8N9aPgfUf04oFH2GS,https://i.scdn.co/image/ab67616d00001e022667b1d81f4313b1794f3178,4lGIy8N9aPgfUf04oFH2GS,0
"Kannave Kannave - From ""Sketch""",Thaman S,https://open.spotify.com/embed/track/5eGy8IrGS7OrbD7ZCGmrcw,https://i.scdn.co/image/ab67616d00001e02b8719eb9d8c54eefc78a225a,5eGy8IrGS7OrbD7ZCGmrcw,0
High On Love,Yuvan Shankar Raja,https://open.spotify.com/embed/track/6kekHWEQ4SyMe5EjYAlveP,https://i.scdn.co/image/ab67616d00001e022b223daa18828b39c7fe5dd8,6kekHWEQ4SyMe5EjYAlveP,1
Hey ! Ram - Hey Ram / Soundtrack Version,Various Artists,https://open.spotify.com/embed/track/2M6qq5Nmhjp240QnZYjNrd,https://i.scdn.co/image/ab67616d00001e026acdbf62f948ac04088d37c3,2M6qq5Nmhjp240QnZYjNrd,3
Po Indru Neeyaga,Anirudh Ravichander,https://open.spotify.com/embed/track/3XtgjDkVhXeGTXmNtHnwpx,https://i.scdn.co/image/ab67616d00001e020ed6c741dcca049207d9b415,3XtgjDkVhXeGTXmNtHnwpx,0
Kanna Kaattu Podhum,D. Imman,https://open.spotify.com/embed/track/1iw1gPykVHNROJnE3eCPeP,https://i.scdn.co/image/ab67616d00001e02ec76758ae8736d5004ac2e41,1iw1gPykVHNROJnE3eCPeP,0
"Enakenna Yaarum Illaye (From ""Aakko"")",Anirudh Ravichander,https://open.spotify.com/embed/track/6sAdmaffuMijDszeFrGF1H,https://i.scdn.co/image/ab67616d00001e0251c094617dd8c2bb0017ee25,6sAdmaffuMijDszeFrGF1H,2
"Onnappola Oruthana - From ""Vetrivel""",Various Artists,https://open.spotify.com/embed/track/74MBY76Ph3L36GIU9wwW7t,https://i.scdn.co/image/ab67616d00001e02e0c1886d6477be0665ff51b7,74MBY76Ph3L36GIU9wwW7t,0
Karuppu Uruvam - Remix,Deejay Gan,https://open.spotify.com/embed/track/5gL5OfYEgpuMcjPC76UJdH,https://i.scdn.co/image/ab67616d00001e026e837e5147cc3395aa82f94a,5gL5OfYEgpuMcjPC76UJdH,3
"Pondattee - From ""Golisoda 2""",Achu,https://open.spotify.com/embed/track/28zGTndSQj4JT9nCPHRoTV,https://i.scdn.co/image/ab67616d00001e02f35ae109fb3dc77c029f3474,28zGTndSQj4JT9nCPHRoTV,1
Aazhi Soozhndha,Siddhu Kumar,https://open.spotify.com/embed/track/1VMXz8WddV7AUkUOY2Q90z,https://i.scdn.co/image/ab67616d00001e02cfdc5b9a69f1da2fc16ac365,1VMXz8WddV7AUkUOY2Q90z,1
Aanaalum Indha Mayakkam,D. Imman,https://open.spotify.com/embed/track/0P91S7GzNACMcEDTnDo5BP,https://i.scdn.co/image/ab67616d00001e0224886bef8f289e124091f1af,0P91S7GzNACMcEDTnDo5BP,0
"Aval Parandhu Ponaaley - From ""Navarasa""",Karthik,https://open.spotify.com/embed/track/0bD9ov6Dxadjd08uH7O6rB,https://i.scdn.co/image/ab67616d00001e02cd3c73b4fdb8f518943190ce,0bD9ov6Dxadjd08uH7O6rB,2
Idhazhin Oram - The Innocence of Love,Anirudh Ravichander,https://open.spotify.com/embed/track/6NwEpX2JUWHVKWfDDfcqC4,https://i.scdn.co/image/ab67616d00001e020d66934f5370419636c78f18,6NwEpX2JUWHVKWfDDfcqC4,0
Uyirile,Harris Jayaraj,https://open.spotify.com/embed/track/7tvkfackAg1CG9ULqsl1aY,https://i.scdn.co/image/ab67616d00001e023b953fafa6e2cb131a0ea6a8,7tvkfackAg1CG9ULqsl1aY,2
Evano Oruvan,A.R. Rahman,https://open.spotify.com/embed/track/3PVs9mXTYyRGPpLi4elnKq,https://i.scdn.co/image/ab67616d00001e02b2aa9e9104987ff6bef1b8ff,3PVs9mXTYyRGPpLi4elnKq,2
Vishwaroopam - Remix by Shane Mendonsa,Shankar-Ehsaan-Loy,https://open.spotify.com/embed/track/7AY6oGOcNRn3OBfuI5CTRH,https://i.scdn.co/image/ab67616d00001e0256a53edf50148978d3ecd95d,7AY6oGOcNRn3OBfuI5CTRH,3
Nenjai Poopol,Various Artists,https://open.spotify.com/embed/track/7foXDAvMmPXL9C3NN7LVvZ,https://i.scdn.co/image/ab67616d00001e02c728ec74d6b16d88d8e158ef,7foXDAvMmPXL9C3NN7LVvZ,2
Naanga Thaan Yaaru,DEYO,https://open.spotify.com/embed/track/09CgHOZOTfFmJblGVMSa5G,https://i.scdn.co/image/ab67616d00001e02a5c5af79b85985aa8f25d0ce,09CgHOZOTfFmJblGVMSa5G,3
Yaayum,Shabir,https://open.spotify.com/embed/track/4Uh41d7PlFHP2gCinJEWlr,https://i.scdn.co/image/ab67616d00001e020c4980f2442a69a01e29e7cc,4Uh41d7PlFHP2gCinJEWlr,0
"Kannamma - From ""Ispade Rajavum Idhaya Raniyum""",Sam C.S.,https://open.spotify.com/embed/track/4KUQFOGTaHrggl3hfMoaAe,https://i.scdn.co/image/ab67616d00001e0278a66d1b99fce4ec68669654,4KUQFOGTaHrggl3hfMoaAe,1
Kulirudha Pulla,Santhosh Narayanan,https://open.spotify.com/embed/track/3spahFLlYT9DappCXaDdab,https://i.scdn.co/image/ab67616d00001e02500d27dd2186e5e60a4312f9,3spahFLlYT9DappCXaDdab,2
Oxygen,Hiphop Tamizha,https://open.spotify.com/embed/track/4mDf0LNDfzT8w7S2nfix3m,https://i.scdn.co/image/ab67616d00001e02d39915196290d960cfa6c86c,4mDf0LNDfzT8w7S2nfix3m,1
Sevatha Pulla,Ghibran,https://open.spotify.com/embed/track/2436qFo91myUvcU2l1lVFI,https://i.scdn.co/image/ab67616d00001e02d36cce2b846102086852e642,2436qFo91myUvcU2l1lVFI,1
"Santhosha kanneere (From ""Uyire"")",A.R. Rahman,https://open.spotify.com/embed/track/4sPItJEXKBQWxBCLf2S2Lu,https://i.scdn.co/image/ab67616d00001e02e0cb6e23d21ad2f9f597b64b,4sPItJEXKBQWxBCLf2S2Lu,2
Naan Romba,Various Artists,https://open.spotify.com/embed/track/3AveuWMomOOs92pmWeXZLZ,https://i.scdn.co/image/ab67616d00001e02e0790ebd13e5799ce95f239e,3AveuWMomOOs92pmWeXZLZ,3
Kadhal Cricket - Love (Not Out),Hiphop Tamizha,https://open.spotify.com/embed/track/2M8ic65G0VLkS6nEY53Uex,https://i.scdn.co/image/ab67616d00001e02819d40c7d46bf2cf31ee1b23,2M8ic65G0VLkS6nEY53Uex,1
"Madura Palapalakkuthu - From ""Devarattam""",Nivas K Prasanna,https://open.spotify.com/embed/track/7IW4hxD0BQRBE7bOM3wvbN,https://i.scdn.co/image/ab67616d00001e02558637b69498faf47fe154eb,7IW4hxD0BQRBE7bOM3wvbN,3
Kaadhal Vaithu,Yuvan Shankar Raja,https://open.spotify.com/embed/track/6MnXtzaXUOYQ3SbPuqpZaz,https://i.scdn.co/image/ab67616d00001e02d32dc726921eec2a91f0efa1,6MnXtzaXUOYQ3SbPuqpZaz,2
Katravai Patravai,Santhosh Narayanan,https://open.spotify.com/embed/track/1Zn2q9DxG7v9l8eNXjZygH,https://i.scdn.co/image/ab67616d00001e0256f8f0307de25da7f1ee5fa5,1Zn2q9DxG7v9l8eNXjZygH,3
Neeyum Naanum Anbe,Hiphop Tamizha,https://open.spotify.com/embed/track/0zsA45R0SQPfqC5TyDOqY8,https://i.scdn.co/image/ab67616d00001e02ca041663617f8a76265824d5,0zsA45R0SQPfqC5TyDOqY8,1
"Usure - From ""Sivappu Manjal Pachai""",Siddhu Kumar,https://open.spotify.com/embed/track/0h6Xsod0tukW1ZKGiqaEqx,https://i.scdn.co/image/ab67616d00001e02a6a20804a8d1f0c5507c9083,0h6Xsod0tukW1ZKGiqaEqx,0
Then Then Then,Vidyasagar,https://open.spotify.com/embed/track/11Jc2Ei86hC883lhWp5IjE,https://i.scdn.co/image/ab67616d00001e025c206445b5cb2ee93d193fb6,11Jc2Ei86hC883lhWp5IjE,0
Parakka Seivaai,A.R. Rahman,https://open.spotify.com/embed/track/2XSbYlTReMn8uCYXRCXlUa,https://i.scdn.co/image/ab67616d00001e0275213effd2c7034dbd26ae14,2XSbYlTReMn8uCYXRCXlUa,2
Polakattum Para Para,Anirudh Ravichander,https://open.spotify.com/embed/track/2K058s9yrpoUfANaQt7Zu4,https://i.scdn.co/image/ab67616d00001e0232f43d2b7862589792370786,2K058s9yrpoUfANaQt7Zu4,3
Never Let Me Go,Yuvan Shankar Raja,https://open.spotify.com/embed/track/0evrVMLNS36UIeJLTd9cl5,https://i.scdn.co/image/ab67616d00001e02d999a871555ba63fd826c2ae,0evrVMLNS36UIeJLTd9cl5,2
"Idhu Varai (From ""Goa"")",Yuvan Shankar Raja,https://open.spotify.com/embed/track/7EZfb3bKCHm2Bekdpj7cIO,https://i.scdn.co/image/ab67616d00001e02cbb852c7ef0daf9f87816138,7EZfb3bKCHm2Bekdpj7cIO,2
